posted,item_id,recommend,user_id,sentiment_analysis
2012,49520,True,76561198018733084,2
2014,219150,True,76561198029566748,1
2015,273350,True,76561198071578622,0
2014,208090,True,76561198071578622,1
2016,40100,True,mortonawsome100,2
2015,4000,True,mortonawsome100,2
2015,332800,True,Mortwolf,2
2014,250900,True,76561198056590465,2
2014,206420,True,0896398616,1
2014,223710,True,0896398616,1
2014,264200,True,76561198064711492,1
2015,319630,True,movrex,1
2012,50300,True,Moving_McTarget,1
2014,238090,True,Moving_McTarget,1
2016,334120,True,76561198001593974,1
2016,245390,True,76561198001593974,1
2016,209630,True,76561198001593974,2
2016,383870,False,rakhalar,2
2014,550,True,Moyi2706,1
2014,274190,True,76561198047629421,2
2015,252490,True,fsociety_00,1
2016,4000,True,fsociety_00,2
2015,304930,True,fsociety_00,1
2015,49520,True,fsociety_00,2
2015,359050,True,76561198064358345,2
2014,105600,True,76561198043449077,2
2015,4000,True,mrjeffersontm,1
2014,440,True,mrjeffersontm,1
2015,730,True,WILDCAT192,1
2016,255710,True,WILDCAT192,2
2013,219640,False,ronnietran,1
2014,4000,True,76561198065420140,1
2014,220200,True,76561198065420140,2
2015,730,True,76561198105011167,1
2014,550,True,WhyWontSenpaiNoticeMe,1
2015,730,True,mouthtoass,1
2014,233270,True,Tombuscus,2
2016,377160,True,Ox2009495,1
2015,274190,True,nuclearpig22,1
2014,265930,True,Kitakats,1
2013,105600,True,Kitakats,1
2013,209000,True,moxxi2050,1
2014,213670,True,moxxi2050,2
2014,252490,False,moxxi2050,1
2013,33230,True,moxxi2050,2
2013,233130,True,moxxi2050,2
2015,304930,True,76561198065414275,1
2013,1250,True,76561198084015139,1
2013,13210,True,76561198084015139,1
2013,11450,True,76561198084015139,1
2013,227480,True,76561198084015139,1
2014,258050,True,76561198059457068,2
2015,304930,True,Mr-Sydney,1
2016,730,True,Mr-Sydney,1
2016,435530,True,Mr-Sydney,2
2016,367580,True,Kevoz,1
2014,246620,True,76561198064162552,2
2014,203770,True,76561198064162552,1
2014,238460,True,76561198060546291,2
2013,440,True,mrwafflessauce,1
2014,252490,True,FastenedWalnut,0
2013,4000,True,FastenedWalnut,1
2014,2600,True,armeda,2
2015,730,True,76561198090272909,2
2016,28000,False,MrYeroc,1
2015,25000,True,MrYeroc,2
2014,247730,True,itsGeeGee,2
2013,224540,True,josyco123,1
2013,70000,True,76561198038210954,1
2016,379720,True,leslam,1
2016,374320,True,leslam,1
2015,232090,True,leslam,1
2015,255710,True,76561198008532637,2
2015,48700,True,76561198008532637,1
2015,440,True,76561198181103730,1
2013,248820,True,CDTLEGO,2
2015,250900,True,PenguinsOP,2
2016,319630,True,76561198075323605,0
2016,20900,True,76561198075323605,1
2015,204360,True,76561198079787848,1
2014,730,True,t1rath,2
2014,440,True,76561198071964717,2
2014,113200,True,76561198094667834,1
2015,218230,True,76561198081074389,1
2016,301520,True,76561198081074389,2
2014,204300,True,76561198049104801,1
2013,550,True,76561198049104801,1
2015,219150,True,76561198049104801,1
2016,730,True,rewfifa,2
2014,440,True,76561198072567851,2
2014,218230,True,SPACEgamer,2
2016,210770,True,SPACEgamer,2
2014,104900,True,SPACEgamer,0
2014,440,True,TheClubberLang,2
2015,1840,True,TheClubberLang,2
2014,208090,False,AlejoSchlogl,1
2014,440,True,poipoiLOLOLOLOL,2
2016,730,True,isis4ever,1
2016,242760,True,CXYLV7J2YTEPIQO7POLCDA5NYE6EFWAB,2
2013,440,True,CXYLV7J2YTEPIQO7POLCDA5NYE6EFWAB,1
2014,200210,True,76561198040774797,1
2014,204300,True,76561198040774797,1
2014,24010,True,76561198040774797,1
2016,105450,True,76561198040774797,2
2015,252530,True,76561198040774797,2
2015,209160,True,76561198040774797,2
2014,440,True,76561198040774797,2
2014,730,True,76561198040774797,1
2015,261640,False,Jarrude,2
2015,206420,True,Jarrude,2
2014,49520,True,Jarrude,1
2015,291550,True,MistaDak,2
2013,730,True,MistaDak,2
2015,339800,True,MistaDak,2
2015,235600,False,MistaDak,2
2014,440,True,76561198092440135,2
2013,1250,True,Zombiepig950,1
2013,17410,True,Zombiepig950,1
2013,204360,True,Zombiepig950,0
2012,550,True,Zombiepig950,1
2011,105600,True,Zombiepig950,1
2016,301520,True,76561198085373053,1
2013,10180,True,connorlynn,2
2016,230410,True,76561198073838544,2
2014,25000,True,Codstar30,2
2014,440,True,76561198055623411,1
2015,291550,True,Blaze_It_Fgts,2
2016,230410,True,Blaze_It_Fgts,2
2015,339280,True,Blaze_It_Fgts,2
2015,105600,True,Blaze_It_Fgts,0
2016,2400,True,76561198070548390,2
2015,305620,True,76561198070548390,2
2015,317360,True,76561198070548390,2
2014,250320,True,76561198055938832,1
2014,205100,True,76561198090511238,1
2013,239820,True,MrMilitary,2
2014,249130,True,natapongmunesai,1
2014,49520,True,76561198073226201,2
2014,45740,False,Pigeater5,1
2015,212200,True,Pigeater5,1
2014,440,True,kukluxpyro,1
2014,550,True,kukluxpyro,1
2015,214420,True,70spots,2
2014,304930,True,70spots,0
2014,243780,True,MrRandomGuy,2
2016,4000,True,76561198130273713,1
2015,306130,True,76561198060768791,1
2014,211820,True,76561198060768791,1
2014,6860,True,76561198060768791,1
2014,258970,True,76561198029533323,2
2014,48700,True,76561198093834014,1
2014,440,True,76561198093834014,1
2014,250420,True,76561198093834014,2
2016,252950,True,mrthromato98,0
2015,417860,False,mrthromato98,1
2014,63380,True,mrthromato98,1
2014,730,True,mrthromato98,2
2014,211820,True,JustLeftSteam,1
2015,243470,True,76561198103674275,2
2014,204300,True,76561198103674275,2
2014,204360,True,76561198080024214,1
2014,230410,False,76561198080024214,1
2014,202970,True,76561198080024214,1
2015,333950,True,RentedGas124,1
2014,550,True,RentedGas124,1
2014,104900,True,RentedGas124,2
2014,620,False,RentedGas124,1
2016,4000,True,RentedGas124,2
2014,250460,True,76561198048259980,1
2014,246420,True,76561198048259980,2
2016,287700,False,76561198072448447,1
2014,50300,True,76561198052776159,1
2014,730,True,76561198069479694,1
2016,270450,False,76561198045011358,1
2014,730,True,DarthVegas,0
2014,22330,True,DarthVegas,2
2014,440,True,DarthVegas,1
2013,211820,True,DarthVegas,2
2013,233130,True,76561198008105343,1
2015,264140,True,76561198045090814,2
2014,620,True,76561198045090814,1
2014,200210,False,76561198045090814,1
2016,252950,True,zacharydonnelly,2
2016,427520,True,zacharydonnelly,1
2015,326410,True,zacharydonnelly,1
2014,204300,False,zacharydonnelly,1
2014,227940,False,zacharydonnelly,0
2016,201790,True,76561198066699330,1
2014,4560,True,76561198066699330,1
2015,730,True,MrExecutionerQQ,2
2014,440,True,MLP_22,2
2016,291480,True,76561198077530172,2
2013,224260,True,76561198077530172,1
2016,273350,False,76561198077530172,0
2015,209870,True,76561198077530172,2
2014,230410,True,76561198077530172,2
2013,223710,True,76561198077530172,1
2013,440,True,76561198077530172,2
2014,224760,True,76561198017212077,2
2014,250420,False,76561198017212077,1
2015,209830,True,76561198017212077,1
2015,730,True,76561198017212077,0
2016,440,True,2sd31,2
2014,203750,True,MrModra,2
2014,273110,False,76561198029207370,2
2014,32800,True,76561198029207370,1
2014,34010,True,76561198029207370,1
2013,55230,True,76561198029207370,2
2015,730,True,albusdunble1,1
2015,212070,False,76561198050667465,1
2016,248820,True,76561198050667465,0
2015,323610,True,76561198050667465,2
2015,255710,True,76561198050667465,0
2015,301520,False,76561198050667465,1
2014,200260,True,mrooxx,1
2013,230190,False,mrooxx,1
2014,48700,True,mrooxx,1
2014,221380,True,mrooxx,1
2016,431240,True,76561198069401376,2
2015,24010,True,76561198125368693,1
2015,8190,True,76561198125368693,2
2014,304930,True,76561198074092628,1
2013,107410,True,MrSlothe,2
2014,235460,True,MrSpeedyPanda,2
2014,20500,False,MrSpeedyPanda,2
2012,10180,True,MrSpeedyPanda,2
2012,240,True,MrSpeedyPanda,1
2011,42700,True,MrSpeedyPanda,1
2011,440,True,MrSpeedyPanda,2
2014,206190,True,76561198040264010rr,1
2014,212680,True,MrUnknownEMC,2
2014,24740,False,MrUnknownEMC,2
2014,24240,True,MrUnknownEMC,2
2015,369580,True,MrUnknownEMC,1
2015,730,True,mrvoidlord,2
2014,730,False,Steam-Community-2002-2006,2
2013,205100,True,76561198044314028,2
2014,208090,True,76561198057437285,1
2016,346110,True,76561198203915497,2
2016,326670,True,76561197968314999,2
2015,252030,False,76561198067965171,0
2013,440,True,76561198091398351,1
2015,261030,True,76561198092172350,2
2014,335330,True,AndogZAR,2
2016,730,True,MSilentRespawn,1
2014,206500,True,76561198065072317,2
2014,239820,True,TheLittleBean,2
2015,230410,True,76561198065604863,2
2014,22380,True,76561198057755072,1
2014,301520,True,putthatthingbackwhereitcamefrom,2
2014,231160,True,76561198027169983,1
2014,440,True,mrmullac,2
2014,224480,True,mrmullac,1
2013,4000,True,mrmullac,2
2015,730,True,mulligan6,1
2013,550,True,76561198072264331,1
2016,275850,True,Mulza,2
2016,221100,False,76561198091203454,2
2016,379720,True,76561198091203454,2
2016,239140,True,76561198091203454,1
2016,242760,True,76561198091203454,1
2015,332500,False,76561198091203454,1
2015,10090,False,76561198091203454,1
2015,730,True,76561197990505840,1
2015,107410,True,feedhimmungo,0
2016,275850,True,76561198064111719,2
2015,272510,True,76561198064111719,2
2015,730,True,76561198071374270,2
2015,730,True,murasamehd,2
2014,261640,True,muritheburitto,1
2015,346900,True,Murkeeeee,1
2013,239030,True,equinox97,2
2013,4000,True,equinox97,2
2016,351090,True,76561197983046427,1
2015,388090,True,spadesace007,2
2014,39150,True,muskieratboi,2
2014,238210,True,muskieratboi,2
2014,249680,True,muskieratboi,1
2014,440,True,mustangjoel,1
2016,730,True,spamoutacan,1
2014,242050,True,mutanterex22,1
2013,10090,True,mutanterex22,1
2014,33230,True,mutanterex22,1
2014,221100,True,mutanterex22,1
2016,427270,True,Itsismynature,1
2015,346110,True,Itsismynature,1
2015,252490,False,Itsismynature,1
2014,321360,True,Itsismynature,1
2014,32800,True,76561198035705957,2
2014,8870,True,76561198035705957,2
2015,440,False,pouyf,1
2015,730,False,pouyf,1
2014,234710,True,marijuwenis,2
2015,730,False,76561198059584945,0
2014,730,True,lollipopwarrior,1
2014,221100,True,lollipopwarrior,2
2015,304930,True,OHDAYUMMAHNIGGA,2
2014,440,True,OHDAYUMMAHNIGGA,1
2015,63380,True,76561198162228357,1
2014,34900,True,76561198048922022,1
2013,70000,True,76561198048922022,2
2015,301520,True,GlitterMissile,2
2016,730,True,GlitterMissile,1
2016,440,True,GlitterMissile,1
2015,105600,True,mycar11,2
2014,207140,True,mycar11,2
2015,391540,True,mycar11,2
2016,252950,True,76561198043946184,1
2014,3920,True,76561198043946184,2
2015,313340,True,MySmilie,2
2014,115110,True,MySmilie,2
2014,440,True,Mystance,2
2015,208650,True,mysterd,2
2011,22370,True,mysterd,2
2012,40390,True,mysterd,2
2011,57900,True,mysterd,2
2014,232430,True,mysterd,2
2014,233290,True,mysterd,0
2013,208580,True,bunny123,2
2014,301520,True,ITS_COHN_JENA,1
2013,224260,True,ITS_COHN_JENA,1
2016,273350,True,ITS_COHN_JENA,2
2015,4000,False,esema1234,1
2015,51100,False,esema1234,0
2014,224260,True,esema1234,1
2014,8870,True,MysticalMrCool,1
2014,94400,True,MysticalMrCool,1
2014,730,True,76561198148674853,2
2016,730,True,senhp,1
2014,200210,True,MythicalMango,1
2014,301520,True,76561198081422504,2
2016,730,True,76561198081422504,1
2014,440,True,Iammin,1
2013,730,True,WaliDreW,2
2015,730,True,nicaoooo,1
2013,2400,True,nnotzsb,1
2015,440,True,76561198088931923,1
2014,209000,True,76561198088931923,1
2015,17390,True,n00bmobile,1
2016,273350,False,n00bmobile,0
2014,221100,True,n00bmobile,1
2015,271590,True,n00bmobile,2
2016,273350,False,xychome,1
2012,2270,True,xychome,1
2012,15620,True,xychome,1
2011,420,True,xychome,1
2011,550,True,xychome,1
2015,730,True,76561198048227297,0
2015,307880,True,76561198048227297,1
2015,107410,True,76561198048227297,1
2015,236850,False,76561198048227297,1
2016,377160,True,76561198048227297,2
2015,200510,True,76561198048227297,1
2013,4000,True,Sickojosh,1
2016,365590,True,76561198058986434,1
2015,349700,False,76561198058986434,1
2015,224260,True,76561198058986434,1
2013,223710,True,NakinhaXapa,1
2015,35450,False,76561198079931414,1
2015,330830,True,76561198040305315,2
2014,70400,True,76561198040305315,2
2014,207230,True,supersneaklord,2
2014,207230,True,supersneaklord,2
2016,359550,True,76561198080697574,1
2016,367500,True,76561198080697574,1
2015,224600,False,76561198080697574,1
2014,236430,True,76561198080697574,1
2013,219990,True,76561198080697574,1
2014,224260,True,76561198089699297,1
2014,230410,True,Nanananaaa,1
2014,237310,True,Nanananaaa,1
2014,204340,True,Nanananaaa,0
2014,266010,True,Nanananaaa,1
2014,242760,True,76561198092215337,0
2015,218060,True,76561198059715439,1
2014,253710,False,76561198059715439,1
2015,63710,True,76561198059715439,2
2015,1510,True,76561198059715439,2
2014,223710,True,76561198059715439,1
2014,105600,True,76561198059715439,1
2014,304930,True,76561198059715439,1
2014,246700,True,76561198059715439,1
2014,204300,True,76561198059715439,1
2014,218230,True,76561198059715439,2
2016,200510,True,76561198051372466,1
2014,261820,True,76561198057762830,2
2014,8930,True,76561198115750015,2
2015,10680,True,76561198115750015,2
2015,17390,True,76561198115750015,2
2015,3170,True,76561198115750015,2
2014,202970,True,76561198115750015,2
2015,105600,True,76561198043226584,2
2014,73220,True,76561198089007932,1
2014,34030,True,76561198089007932,1
2014,48700,True,HA5,1
2014,221100,True,HA5,0
2014,211420,True,HA5,0
2014,4000,True,Navezinho,1
2014,301520,True,Narwh4l,2
2015,250900,True,Narwh4l,1
2015,227940,True,Narwh4l,1
2015,298630,True,Narwh4l,1
2014,17410,True,Narwh4l,0
2014,12120,True,brunolopez67,2
2015,550,True,brunolopez67,2
2016,225840,False,brunolopez67,1
2015,48190,False,brunolopez67,2
2015,70,True,brunolopez67,2
2015,440,True,brunolopez67,1
2015,12110,True,brunolopez67,1
2014,259800,True,TrippedSociety,2
2015,33670,True,TrippedSociety,2
2013,200510,True,TrippedSociety,2
2013,220,True,ggaviation,1
2015,22380,True,ggaviation,2
2016,302510,True,Nataszz,2
2016,33930,True,Nataszz,2
2015,274940,True,Nataszz,1
2015,730,True,Nataszz,1
2015,440,True,76561198075329557,2
2014,221640,True,legendofnatendo,2
2014,221640,True,legendofnatendo,2
2015,730,True,76561198026256524,2
2015,239140,True,76561198026256524,0
2011,55150,True,76561198026256524,2
2014,242760,True,yomamaishere,2
2014,232750,True,yomamaishere,2
2013,248820,True,NathanJGaming,2
2014,252490,True,speedyy,2
2012,730,True,speedyy,2
2012,440,True,speedyy,2
2013,730,True,76561198074506980,1
2016,413150,True,76561198074506980,2
2015,107410,True,76561198078562678,2
2015,301520,True,76561198078562678,2
2013,550,True,76561198078562678,2
2015,255710,True,76561198083758144,1
2016,396650,True,76561198084954002,1
2016,330830,True,76561198084954002,1
2015,239140,True,76561198084954002,2
2015,241930,True,76561198084954002,2
2014,48700,True,76561198084954002,2
2016,307780,False,76561198070705780,1
2015,359050,True,76561198051832446,1
2015,252950,True,76561198051832446,0
2015,440,False,76561198051832446,1
2014,274190,True,76561198087419337,2
2016,225540,True,76561198087419337,1
2014,730,True,nazr1,1
2016,440,True,76561198098315991,1
2014,221100,True,guwopguccimane,1
2015,313120,True,guwopguccimane,2
2012,440,True,guwopguccimane,1
2015,22380,True,guwopguccimane,2
2014,242880,True,guwopguccimane,1
2014,2450,True,guwopguccimane,1
2014,241930,True,Yerpz123,2
2014,248610,True,Yerpz123,2
2015,232090,True,76561198081196810,2
2016,730,True,76561198048088658,1
2014,8870,True,76561198048088658,1
2013,440,True,76561198048088658,1
2015,620,True,kandemir,1
2016,413150,True,kandemir,2
2015,319570,False,superredranga,2
2014,211820,True,Nebby630,2
2014,209080,True,Nebby630,1
2014,242860,True,Nebby630,2
2016,365590,True,76561198069644815,1
2015,214490,True,76561198083347976,2
2014,255220,True,76561198063337306,2
2014,252490,True,76561198063337306,0
2015,201810,True,76561198063337306,2
2014,250900,True,76561198063337306,2
2014,213670,True,76561198063337306,1
2013,730,True,76561198063337306,1
2013,259080,True,76561198063337306,2
2015,730,True,agentmccoy,2
2015,238090,True,agentmccoy,2
2014,204360,True,ned279,1
2016,301520,True,ned279,1
2016,221100,True,Neddopro,1
2016,285580,False,76561198084031323,2
2014,204360,True,madyellow,2
2015,440,True,76561198063592925,1
2016,271590,False,76561198041546259,1
2014,261820,True,76561198041546259,1
2014,200710,True,AchievementHunterHazard,1
2016,240,True,AchievementHunterHazard,1
2014,104900,True,AchievementHunterHazard,2
2015,304930,True,NekakEIEI,1
2014,247000,True,tyrfillich,2
2016,413150,True,76561198097082352,1
2015,105600,True,76561197994733323,1
2014,242760,True,76561198038563395,1
2015,236850,True,76561198038563395,1
2014,287450,True,76561198038563395,1
2014,204360,True,nemes_memes,1
2015,4000,True,pharonmix,2
2015,259080,True,NeoGhostExcalibur,1
2015,287700,True,NeoGhostExcalibur,1
2012,440,True,76561198060719971,1
2014,440,True,76561198064921074,0
2013,230410,True,Neo5454,1
2014,304930,True,SuperSecretSarah,1
2016,289090,False,neonsoundwave,2
2014,230410,True,neon-potato,2
2013,48700,True,xfactor7115,1
2014,304930,True,amberspices,2
2013,224260,True,amberspices,1
2014,113200,True,amberspices,1
2014,730,True,battle379,1
2016,4000,True,neorastrus,1
2014,55230,True,NepgearDetsu,1
2014,248820,True,76561198077185651,1
2016,270270,False,76561198077185651,1
2016,263360,True,76561198077185651,2
2014,289130,True,76561198077185651,1
2014,261820,True,76561198077185651,1
2013,440,True,76561198077185651,1
2015,221380,True,76561198090567864,2
2014,330830,True,Nerdshred,1
2016,268500,True,Nerdshred,1
2015,306130,True,Nerdshred,1
2014,70000,True,Nerdshred,1
2014,49520,True,Nerdshred,1
2016,221100,False,Axetothehead,1
2015,20540,True,Nero203,1
2013,200710,True,VML,2
2014,203140,False,76561198012397577,2
2014,261030,True,76561198012397577,2
2014,8870,True,76561198012397577,2
2014,242920,True,76561198012397577,2
2016,405640,True,76561198057883381,2
2016,405640,True,76561198057883381,2
2015,346110,True,NerunHarry,1
2014,317890,True,Nesdurial,2
2014,730,True,Nesdurial,1
2014,730,True,76561198061575266,1
2016,242860,True,76561198061575266,1
2014,4000,True,76561198076208088,1
2014,209100,True,76561198054026701,2
2014,440,True,not_quite_neutral,2
2015,730,True,76561198044583838,1
2014,63380,True,76561198087429279,1
2016,221100,False,76561198048376894,0
2016,730,True,drftkinG,1
2016,49520,True,Newtobie,1
2015,241930,True,76561198057584192,2
2014,327740,True,Chazar_90,1
2013,550,True,ninjadust77,2
2015,730,True,awesomegillymxt,2
2015,363970,True,NexusAU,1
2014,298160,True,NexusAU,1
2014,252490,True,NexusAU,2
2014,65730,True,NexusAU,1
2016,444090,True,NexusAU,1
2016,356500,False,NexusAU,1
2016,224540,False,76561198273284475,1
2014,4000,True,76561198068968487,2
2014,238460,True,lifesavior,1
2014,245170,True,lifesavior,1
2014,440,True,lifesavior,1
2014,217200,True,lifesavior,1
2015,242860,False,76561198086722947,1
2013,259080,False,Lostvoices,2
2015,377160,True,Lostvoices,2
2016,275850,False,Unice,1
2014,201810,True,Unice,2
2014,206420,True,Unice,1
2013,242050,True,Unice,2
2016,431240,True,duncan_mccoll321,2
2014,730,True,duncan_mccoll321,1
2014,440,True,bluegaming,2
2016,271590,True,nicesd13750,1
2015,730,True,elnixo,1
2015,223470,True,Freemeetupsforgaymen,2
2015,238090,True,Freemeetupsforgaymen,2
2015,232010,False,Freemeetupsforgaymen,1
2014,24740,True,Freemeetupsforgaymen,2
2015,550,True,76561198096775672,1
2015,274170,True,76561198000000222,1
2015,235780,True,76561198000000222,2
2015,219150,True,76561198000000222,1
2015,245170,True,76561198000000222,1
2014,221910,True,76561198000550272,2
2015,230050,True,999898,2
2015,346110,True,999898,2
2014,45100,True,sjknadjksndknas,1
2015,353360,True,TheKingOfNintendos,2
2015,417860,True,Nickchat,2
2015,347880,False,Nickchat,1
2015,307780,False,Nickchat,2
2014,440,True,76561198093124034,0
2016,730,False,76561198093124034,0
2015,208090,False,76561198093124034,1
2016,204300,False,76561198093124034,1
2015,377160,True,Nicmyster,2
2016,498240,True,Nicmyster,2
2016,208650,True,Nicmyster,2
2016,241930,False,Nicmyster,2
2014,8930,True,NicNukem,1
2014,48220,False,NicNukem,0
2014,208090,True,NicNukem,1
2013,204360,True,Nico3392,1
2014,104700,True,76561198080555860,2
2014,304930,True,76561198080555860,2
2015,313340,True,76561198122531361,2
2014,261820,True,76561198058147483,1
2016,12200,True,76561198072093340,1
2016,377160,False,niffirg11,0
2016,220240,False,niffirg11,2
2015,271590,True,niffirg11,0
2013,235600,True,76561198054460624,1
2015,297330,True,Dracaerys,2
2016,730,True,76561198051241471,0
2015,290140,True,76561198103561722,2
2015,220200,True,76561198103561722,1
2013,440,True,76561198103561722,2
2013,550,True,76561198043177767,1
2016,33930,True,76561198023475537,1
2016,4000,True,76561198023475537,1
2015,304050,True,76561198023475537,1
2015,311210,True,NightlyHealer32YT,2
2013,34870,True,nightmaresdawn,1
2014,33230,True,truewarrior94,2
2012,207610,True,truewarrior94,2
2013,44350,True,truewarrior94,1
2013,209160,False,truewarrior94,1
2015,271590,True,truewarrior94,2
2015,8870,True,truewarrior94,1
2012,24790,True,truewarrior94,1
2015,4000,True,thatfuzzylittlepegasus,2
2014,620,True,thatfuzzylittlepegasus,1
2014,239030,True,76561198045214604,2
2014,200510,True,76561198045214604,2
2016,495910,True,76561198046710923,2
2016,356670,True,76561198046710923,1
2015,236430,True,76561198046710923,0
2016,356570,True,76561198046710923,2
2016,4000,True,76561198046710923,1
2016,328500,True,76561198046710923,1
2016,200510,True,76561198046710923,0
2015,730,False,76561198044713685,1
2016,232090,True,76561198019448208,1
2015,270370,False,76561198019448208,1
2014,238430,True,76561198019448208,0
2016,204360,True,Juluck,1
2015,4000,True,Juluck,1
2015,620,True,Juluck,1
2015,35720,True,Juluck,1
2015,252490,True,76561198152426638,1
2015,105600,True,76561198071684592,2
2016,222750,False,76561198071684592,2
2016,516040,True,76561198071684592,2
2016,285920,True,76561198071684592,1
2015,294860,True,RemoveIsrael,1
2014,57900,True,76561198027069392,2
2016,105600,True,Conqueror_Of_The_Heaven_Winds,2
2013,550,True,76561198048058129,1
2016,252490,False,76561198083406231,1
2016,730,True,76561198092174809,1
2016,221380,False,biggestninja,0
2016,261110,False,biggestninja,1
2013,248820,True,NinjaCowboy96,0
2015,242680,True,NinjaCowboy96,0
2015,21100,True,NinjaCowboy96,0
2015,45700,True,NinjaCowboy96,1
2015,9070,False,NinjaCowboy96,0
2015,201480,True,NinjaCowboy96,1
2014,440,False,Eviljarro,1
2013,218230,True,Eviljarro,2
2015,105600,True,76561198068381757,1
2015,252950,True,76561198068381757,1
2015,301520,True,ninjajrm,1
2015,273110,True,76561198065774347,2
2016,331470,True,Ninjasnake12,2
2013,230410,True,76561198067568556,2
2015,221100,False,76561198016067437,0
2014,31860,True,BLACKERISFASTER,1
2014,31930,True,BLACKERISFASTER,2
2014,289650,True,BLACKERISFASTER,1
2015,221100,False,nisid,1
2016,730,True,nitraz,1
2015,221100,False,vnitr0,1
2015,20900,True,vnitr0,1
2016,730,True,76561198128831320,2
2016,322170,True,76561198128831320,1
2015,351290,False,Nitrousrun,1
2013,8930,True,76561198062676115,2
2016,730,True,fluffybunnies123,1
2013,4000,True,NKraz,1
2013,220,True,NKraz,2
2012,440,True,NKraz,1
2012,50620,True,NKraz,1
2012,400,True,NKraz,1
2012,620,True,NKraz,1
2012,730,True,NKraz,2
2016,241930,True,NKraz,1
2013,211420,True,NKraz,1
2016,275850,False,Yawky,1
2012,440,True,17291799,2
2015,105450,True,76561198044752424,0
2015,223470,True,76561198044752424,0
2015,236370,True,76561198044752424,1
2015,310370,False,76561198044752424,2
2014,233450,True,76561198044752424,1
2014,4000,True,76561198044752424,1
2014,222520,True,76561198097265236,1
2013,41060,True,765611980830929333,1
2013,1250,True,765611980830929333,1
2013,233720,True,765611980830929333,1
2014,47810,True,76561198063607424,2
2014,206420,True,76561198063607424,2
2016,319630,True,76561198063607424,2
2015,238430,False,76561198063607424,1
2015,236110,False,76561198063607424,1
2016,203160,True,76561198063607424,2
2015,105600,True,ilikeflip,1
2015,248820,True,ilikeflip,2
2014,730,True,ilikeflip,1
2013,1250,True,happygenie,2
2015,730,True,MessWithNoOne,1
2015,730,False,76561198064398157,1
2015,304930,True,76561198068224653,1
2015,8930,False,NobodyBXII,2
2015,107410,False,NobodyBXII,1
2016,252950,True,TehBrickD,2
2014,221100,True,TehBrickD,2
2014,223710,True,TehBrickD,1
2015,252490,True,76561198087546697,2
2015,340540,False,76561198087546697,1
2016,262280,True,No_Count,1
2015,262060,False,No_Count,2
2015,220660,True,No_Count,1
2016,252450,True,No_Count,1
2016,265300,False,No_Count,0
2016,394510,True,No_Count,2
2013,211420,True,No_Count,1
2014,440,True,76561198061875140,1
2016,107410,True,Bisonate,1
2015,35720,True,Iamhurdlz,1
2014,219150,True,76561198026960889,1
2014,440,True,EternalLemon,1
2016,391460,False,EternalLemon,1
2014,440,True,Nokumo,2
2015,316010,True,chrisbooth,2
2014,263280,True,Nomasuras,1
2015,227940,True,Nomasuras,0
2014,213670,True,76561197992755277,1
2014,208520,True,76561197992755277,2
2014,208090,True,76561197992755277,1
2013,8870,True,76561197992755277,2
2013,200510,True,76561197992755277,1
2016,4000,True,76561198103217965,1
2015,362890,True,76561198078301258,1
2015,245175,True,SomeRandomSociopath,2
2015,206420,True,SomeRandomSociopath,2
2014,238460,True,SomeRandomSociopath,2
2014,209000,True,76561198020223470,1
2016,275850,False,76561198086083131,1
2015,8980,True,Zombie_Assassin,1
2012,1250,True,Zombie_Assassin,2
2015,730,True,Zombie_Assassin,1
2015,49520,True,Zombie_Assassin,2
2014,34900,True,76561198016684317,1
2015,377160,True,76561198016684317,1
2014,224540,True,76561198102078278,1
2016,730,True,pewpewpewpewpewpewpewpewpew,1
2012,440,True,pewpewpewpewpewpewpewpewpew,2
2016,417860,True,pewpewpewpewpewpewpewpewpew,2
2013,204300,True,pewpewpewpewpewpewpewpewpew,1
2013,620,True,pewpewpewpewpewpewpewpewpew,1
2015,242980,False,3197,1
2015,351640,True,3197,2
2015,348620,True,3197,2
2014,206440,True,3197,2
2015,49520,True,76561198088807138,2
2016,365590,True,76561198073922626,1
2012,203140,True,76561198073922626,1
2014,301520,True,jasonporena,2
2016,304930,True,jasonporena,2
2013,4000,True,76561198073939756,2
2015,311210,False,mcnooney,1
2016,252490,False,mcnooney,0
2015,730,False,mcnooney,2
2015,242860,True,mcnooney,2
2014,291480,True,mcnooney,2
2014,242050,True,76561198068142981,2
2014,11280,True,76561198068142981,1
2013,224260,True,519348245,1
2015,238320,True,0903512455,1
2015,242860,True,wh88ss,2
2014,206420,True,76561198060833105,1
2014,224260,True,76561198060833105,1
2014,219680,True,76561197998568725,1
2014,213850,True,76561197998568725,1
2015,253110,True,76561197998568725,1
2013,204880,True,coreynorman,0
2015,730,True,norsktf,1
2015,4000,True,norsktf,1
2015,289650,True,norsktf,2
2015,1250,True,norsktf,2
2015,104900,True,norsktf,2
2015,203140,True,norsktf,1
2015,252490,True,norsktf,1
2015,730,True,norsktf,1
2015,4000,True,norsktf,1
2015,289650,True,norsktf,2
2015,1250,True,norsktf,2
2015,104900,True,norsktf,2
2015,203140,True,norsktf,1
2015,252490,True,norsktf,1
2015,206420,True,76561198057654603,1
2016,375600,True,76561198057654603,2
2014,730,True,TheRealNorthern,1
2014,10180,True,TheRealNorthern,2
2014,730,True,NosmasAtLan,1
2015,440,True,76561198023831779,1
2015,346010,True,spookymouse,2
2016,222520,True,spookymouse,1
